Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
HA,07/27/2017,0051,N395HA,HNL,10:00,10:03,655,658,3,10:18,15,0,0,0,0,0
HA,07/27/2018,0051,N389HA,HNL,10:00,10:16,655,669,16,10:37,21,30,0,0,0,0
HA,07/27/2019,0051,N385HA,HNL,10:00,09:52,650,634,-8,10:09,17,0,0,0,0,0
HA,07/27/2021,0051,N395HA,HNL,10:00,09:58,650,633,-2,10:12,14,0,0,0,0,0
HA,07/27/2022,0051,N396HA,HNL,10:00,10:02,660,672,2,10:30,28,0,0,0,0,0
HA,07/28/2017,0051,N370HA,HNL,10:00,09:53,655,639,-7,10:18,25,0,0,0,0,0
HA,07/28/2018,0051,N361HA,HNL,10:00,09:56,655,664,-4,10:23,27,0,0,0,0,0
HA,07/28/2019,0051,N373HA,HNL,10:00,09:50,650,633,-10,10:13,23,0,0,0,0,0
HA,07/28/2021,0051,N381HA,HNL,10:00,09:53,650,648,-7,10:11,18,0,0,0,0,0
HA,07/28/2022,0051,N361HA,HNL,10:00,09:57,660,680,-3,10:21,24,17,0,0,0,0
HA,07/29/2017,0051,N388HA,HNL,10:00,09:56,655,651,-4,10:22,26,0,0,0,0,0
HA,07/29/2018,0051,N380HA,HNL,10:00,09:57,655,658,-3,10:20,23,0,0,0,0,0
HA,07/29/2019,0051,N382HA,HNL,10:00,09:59,650,670,-1,10:27,28,19,0,0,0,0
HA,07/29/2021,0051,N378HA,HNL,10:00,09:52,650,633,-8,10:06,14,0,0,0,0,0
HA,07/29/2022,0051,N395HA,HNL,10:00,10:03,660,676,3,10:26,23,16,0,3,0,0
HA,07/30/2017,0051,N384HA,HNL,10:00,09:59,655,648,-1,10:21,22,0,0,0,0,0
HA,07/30/2018,0051,N399HA,HNL,10:00,09:58,655,0,-2,10:24,26,0,0,0,0,0
HA,07/30/2019,0051,N384HA,HNL,10:00,11:49,650,637,109,12:12,23,96,0,0,0,0
HA,07/30/2021,0051,N395HA,HNL,10:00,09:54,650,649,-6,10:10,16,0,0,0,0,0
HA,07/30/2022,0051,N393HA,HNL,10:00,10:10,660,648,10,10:34,24,0,0,0,0,0
HA,07/31/2017,0051,N389HA,HNL,10:00,09:57,655,624,-3,10:13,16,0,0,0,0,0
HA,07/31/2018,0051,N389HA,HNL,10:00,09:52,655,649,-8,10:18,26,0,0,0,0,0
HA,07/31/2019,0051,N391HA,HNL,10:00,10:51,650,630,51,11:09,18,0,0,0,0,31
HA,07/31/2021,0051,N374HA,HNL,10:00,09:57,650,647,-3,10:11,14,0,0,0,0,0
HA,07/31/2022,0051,N373HA,HNL,10:00,10:21,660,647,21,10:38,17,0,0,0,0,0
HA,08-01-2017,0051,N374HA,HNL,10:00,10:05,655,615,5,10:26,21,0,0,0,0,0
HA,08-01-2019,0051,N375HA,HNL,10:00,09:55,650,672,-5,10:21,26,17,0,0,0,0
HA,08-01-2021,0051,N384HA,HNL,10:00,10:00,655,642,0,10:31,31,0,0,0,0,0
HA,08-01-2022,0051,N385HA,HNL,10:00,10:06,660,654,6,10:30,24,0,0,0,0,0
HA,08-02-2017,0051,N370HA,HNL,10:00,09:59,655,618,-1,10:17,18,0,0,0,0,0
HA,08-02-2019,0051,N378HA,HNL,10:00,09:55,650,677,-5,10:34,39,22,0,0,0,0
HA,08-02-2021,0051,N385HA,HNL,10:00,10:02,655,629,2,10:24,22,0,0,0,0,0
HA,08-02-2022,0051,N395HA,HNL,10:00,09:58,660,658,-2,10:25,27,0,0,0,0,0
HA,08-03-2017,0051,N384HA,HNL,10:00,09:56,655,629,-4,10:19,23,0,0,0,0,0
HA,08-03-2019,0051,N388HA,HNL,10:00,09:59,650,674,-1,10:30,31,23,0,0,0,0
HA,08-03-2021,0051,N393HA,HNL,10:00,10:01,655,633,1,10:23,22,0,0,0,0,0
HA,08-03-2022,0051,N373HA,HNL,10:00,10:12,660,649,12,10:42,30,0,0,0,0,0
HA,08-04-2017,0051,N386HA,HNL,10:00,09:59,655,671,-1,10:32,33,15,0,0,0,0
HA,08-04-2019,0051,N373HA,HNL,10:00,09:51,650,668,-9,10:07,16,0,0,0,0,0
HA,08-04-2021,0051,N382HA,HNL,10:00,09:53,655,632,-7,10:12,19,0,0,0,0,0
HA,08-04-2022,0051,N382HA,HNL,10:00,10:11,660,646,11,10:26,15,0,0,0,0,0
HA,08-05-2017,0051,N399HA,HNL,10:00,12:53,655,638,173,13:11,18,0,0,0,0,156
HA,08-05-2019,0051,N360HA,HNL,10:00,09:56,650,662,-4,10:22,26,0,0,0,0,0
HA,08-05-2021,0051,N378HA,HNL,10:00,10:07,655,645,7,10:25,18,0,0,0,0,0
HA,08-05-2022,0051,N396HA,HNL,10:00,09:58,660,649,-2,10:17,19,0,0,0,0,0
HA,08-06-2017,0051,N396HA,HNL,10:00,09:53,655,648,-7,10:12,19,0,0,0,0,0
HA,08-06-2019,0051,N382HA,HNL,10:00,10:34,650,668,34,10:51,17,18,0,34,0,0
HA,08-06-2021,0051,N385HA,HNL,10:00,10:04,655,638,4,10:18,14,0,0,0,0,0
HA,08-06-2022,0051,N361HA,HNL,10:00,10:00,660,638,0,10:20,20,0,0,0,0,0
HA,08-07-2017,0051,N395HA,HNL,10:00,10:14,655,640,14,10:33,19,0,0,0,0,0
HA,08-07-2019,0051,N379HA,HNL,10:00,10:01,650,678,1,10:38,37,29,0,0,0,0
HA,08-07-2021,0051,N395HA,HNL,10:00,09:58,655,639,-2,10:20,22,0,0,0,0,0
HA,08-07-2022,0051,N395HA,HNL,10:00,12:00,660,631,120,12:25,25,91,0,0,0,0
HA,08-08-2017,0051,N360HA,HNL,10:00,09:55,655,662,-5,10:22,27,0,0,0,0,0
HA,08-08-2019,0051,N396HA,HNL,10:00,09:54,650,680,-6,10:20,26,24,0,0,0,0
HA,08-08-2021,0051,N385HA,HNL,10:00,09:59,655,648,-1,10:23,24,0,0,0,0,0
HA,08-08-2022,0051,N379HA,HNL,10:00,09:59,660,648,-1,10:39,40,0,0,0,0,0
HA,08-09-2017,0051,N386HA,HNL,10:00,09:58,655,627,-2,10:22,24,0,0,0,0,0
HA,08-09-2019,0051,N361HA,HNL,10:00,09:57,650,657,-3,10:12,15,0,0,0,0,0
HA,08-09-2021,0051,N393HA,HNL,10:00,10:08,655,635,8,10:22,14,0,0,0,0,0
HA,08-09-2022,0051,N396HA,HNL,10:00,10:13,660,638,13,10:31,18,0,0,0,0,0
HA,08-10-2017,0051,N399HA,HNL,10:00,09:56,655,644,-4,10:16,20,0,0,0,0,0
HA,08-10-2019,0051,N379HA,HNL,10:00,09:58,650,672,-2,10:23,25,20,0,0,0,0
HA,08-10-2021,0051,N382HA,HNL,10:00,09:58,655,642,-2,10:16,18,0,0,0,0,0
HA,08-10-2022,0051,N385HA,HNL,10:00,09:54,660,658,-6,10:35,41,0,0,0,0,0
HA,08-11-2017,0051,N385HA,HNL,10:00,09:49,655,637,-11,10:14,25,0,0,0,0,0
HA,08-11-2019,0051,N373HA,HNL,10:00,10:33,650,638,33,10:55,22,20,1,0,0,0
HA,08-11-2021,0051,N385HA,HNL,10:00,09:55,655,621,-5,10:09,14,0,0,0,0,0
HA,08-11-2022,0051,N399HA,HNL,10:00,10:02,660,669,2,10:52,50,0,0,0,0,0
HA,08-12-2017,0051,N380HA,HNL,10:00,10:05,655,626,5,10:22,17,0,0,0,0,0
HA,08-12-2019,0051,N383HA,HNL,10:00,09:56,650,660,-4,10:22,26,0,0,0,0,0
HA,08-12-2021,0051,N383HA,HNL,10:00,09:56,655,624,-4,10:15,19,0,0,0,0,0
HA,08-12-2022,0051,N391HA,HNL,10:00,10:04,660,681,4,10:49,45,25,0,0,0,0
HA,08/13/2017,0051,N370HA,HNL,10:00,09:54,655,634,-6,10:10,16,0,0,0,0,0
HA,08/13/2019,0051,N374HA,HNL,10:00,09:56,650,654,-4,10:08,12,0,0,0,0,0
HA,08/13/2021,0051,N378HA,HNL,10:00,09:55,655,642,-5,10:10,15,0,0,0,0,0
HA,08/13/2022,0051,N396HA,HNL,10:00,09:59,660,639,-1,10:15,16,0,0,0,0,0
HA,08/14/2017,0051,N385HA,HNL,10:00,09:51,655,642,-9,10:12,21,0,0,0,0,0
HA,08/14/2019,0051,N360HA,HNL,10:00,09:54,650,679,-6,10:32,38,23,0,0,0,0
HA,08/14/2021,0051,N374HA,HNL,10:00,09:53,655,628,-7,10:10,17,0,0,0,0,0
HA,08/14/2022,0051,N375HA,HNL,10:00,10:18,660,639,18,10:38,20,0,0,0,0,0
HA,08/15/2017,0051,N396HA,HNL,10:00,09:52,655,636,-8,10:14,22,0,0,0,0,0
HA,08/15/2019,0051,N389HA,HNL,10:00,09:55,650,657,-5,10:17,22,0,0,0,0,0
HA,08/15/2021,0051,N395HA,HNL,10:00,10:07,655,612,7,10:22,15,0,0,0,0,0
HA,08/15/2022,0051,N396HA,HNL,10:00,10:00,660,673,0,10:46,46,0,0,0,0,0
HA,08/16/2017,0051,N373HA,HNL,10:00,09:53,655,655,-7,10:09,16,0,0,0,0,0
HA,08/16/2019,0051,N384HA,HNL,10:00,09:55,650,631,-5,10:12,17,0,0,0,0,0
HA,08/16/2021,0051,N375HA,HNL,10:00,10:07,655,621,7,10:27,20,0,0,0,0,0
HA,08/16/2022,0051,N385HA,HNL,10:00,09:53,660,655,-7,10:09,16,0,0,0,0,0
HA,08/17/2017,0051,N370HA,HNL,10:00,09:54,655,663,-6,10:26,32,0,0,0,0,0
HA,08/17/2019,0051,N385HA,HNL,10:00,09:53,650,697,-7,10:13,20,40,0,0,0,0
HA,08/17/2021,0051,N385HA,HNL,10:00,09:58,655,631,-2,10:17,19,0,0,0,0,0
HA,08/17/2022,0051,N370HA,HNL,10:00,12:18,660,626,138,12:30,12,0,0,0,0,104
HA,08/18/2017,0051,N385HA,HNL,10:00,09:53,655,680,-7,11:02,69,18,0,0,0,0
HA,08/18/2019,0051,N390HA,HNL,10:00,09:59,650,656,-1,10:20,21,0,0,0,0,0
HA,08/18/2021,0051,N378HA,HNL,10:00,09:54,655,628,-6,10:07,13,0,0,0,0,0
HA,08/18/2022,0051,N396HA,HNL,10:00,09:55,660,676,-5,10:17,22,0,0,0,0,0
HA,08/19/2017,0051,N399HA,HNL,10:00,09:50,655,637,-10,10:03,13,0,0,0,0,0
HA,08/19/2019,0051,N360HA,HNL,10:00,10:00,650,620,0,10:14,14,0,0,0,0,0
HA,08/19/2021,0051,N382HA,HNL,10:00,09:55,655,630,-5,10:10,15,0,0,0,0,0
HA,08/19/2022,0051,N385HA,HNL,10:00,10:05,660,637,5,10:25,20,0,0,0,0,0
HA,08/20/2017,0051,N395HA,HNL,10:00,09:54,655,632,-6,10:06,12,0,0,0,0,0
HA,08/20/2019,0051,N381HA,HNL,10:00,09:55,650,635,-5,10:19,24,0,0,0,0,0
HA,08/20/2021,0051,N374HA,HNL,10:00,09:55,655,636,-5,10:33,38,0,0,0,0,0
HA,08/20/2022,0051,N390HA,HNL,10:00,10:56,660,640,56,11:16,20,12,0,0,0,24
HA,08/21/2017,0051,N385HA,HNL,10:00,09:55,655,641,-5,10:09,14,0,0,0,0,0
HA,08/21/2019,0051,N395HA,HNL,10:00,09:58,650,643,-2,10:30,32,0,0,0,0,0
HA,08/21/2021,0051,N382HA,HNL,10:00,09:59,655,637,-1,10:22,23,0,0,0,0,0
HA,08/21/2022,0051,N382HA,HNL,10:00,09:58,660,635,-2,10:24,26,0,0,0,0,0
HA,08/22/2017,0051,N373HA,HNL,10:00,09:47,655,646,-13,10:00,13,0,0,0,0,0
HA,08/22/2019,0051,N370HA,HNL,10:00,09:52,650,643,-8,10:04,12,0,0,0,0,0
HA,08/22/2021,0051,N378HA,HNL,10:00,10:00,655,642,0,10:23,23,0,0,0,0,0
HA,08/22/2022,0051,N382HA,HNL,10:00,09:58,660,653,-2,10:58,60,0,0,0,0,0
HA,08/23/2017,0051,N388HA,HNL,10:00,09:54,655,674,-6,10:17,23,0,0,0,0,0
HA,08/23/2019,0051,N385HA,HNL,10:00,09:59,650,632,-1,10:14,15,0,0,0,0,0
HA,08/23/2021,0051,N374HA,HNL,10:00,10:36,655,636,36,10:49,13,0,0,0,0,17
HA,08/23/2022,0051,N388HA,HNL,10:00,09:51,660,633,-9,10:14,23,0,0,0,0,0
HA,08/24/2017,0051,N386HA,HNL,10:00,09:53,655,658,-7,10:14,21,0,0,0,0,0
HA,08/24/2019,0051,N383HA,HNL,10:00,09:55,650,624,-5,10:10,15,0,0,0,0,0
HA,08/24/2021,0051,N384HA,HNL,10:00,09:59,655,636,-1,10:22,23,0,0,0,0,0
HA,08/24/2022,0051,N379HA,HNL,10:00,11:58,660,622,118,12:24,26,80,0,0,0,0
HA,08/25/2017,0051,N399HA,HNL,10:00,09:54,655,649,-6,10:10,16,0,0,0,0,0
HA,08/25/2019,0051,N385HA,HNL,10:00,09:53,650,628,-7,10:10,17,0,0,0,0,0
HA,08/25/2021,0051,N399HA,HNL,10:00,09:58,655,642,-2,10:15,17,0,0,0,0,0
HA,08/25/2022,0051,N383HA,HNL,10:00,09:54,660,623,-6,10:13,19,0,0,0,0,0
HA,08/26/2017,0051,N374HA,HNL,10:00,09:55,655,667,-5,10:38,43,0,0,0,0,0
HA,08/26/2019,0051,N384HA,HNL,10:00,09:54,650,653,-6,10:18,24,0,0,0,0,0
HA,08/26/2021,0051,N385HA,HNL,10:00,09:57,655,628,-3,10:10,13,0,0,0,0,0
HA,08/26/2022,0051,N399HA,HNL,10:00,10:05,660,646,5,10:32,27,0,0,0,0,0
HA,08/27/2017,0051,N395HA,HNL,10:00,09:54,655,649,-6,10:17,23,0,0,0,0,0
HA,08/27/2019,0051,N381HA,HNL,10:00,09:59,650,653,-1,10:17,18,0,0,0,0,0
HA,08/27/2021,0051,N382HA,HNL,10:00,10:00,655,645,0,10:27,27,0,0,0,0,0
HA,08/27/2022,0051,N375HA,HNL,10:00,10:00,660,631,0,10:25,25,0,0,0,0,0
HA,08/28/2017,0051,N381HA,HNL,10:00,09:52,655,633,-8,10:16,24,0,0,0,0,0
HA,08/28/2019,0051,N399HA,HNL,10:00,09:52,650,660,-8,10:22,30,0,0,0,0,0
HA,08/28/2021,0051,N384HA,HNL,10:00,09:48,655,642,-12,10:15,27,0,0,0,0,0
HA,08/28/2022,0051,N375HA,HNL,10:00,10:08,660,615,8,10:33,25,0,0,0,0,0
HA,08/29/2017,0051,N380HA,HNL,10:00,10:01,655,632,1,10:13,12,0,0,0,0,0
HA,08/29/2019,0051,N388HA,HNL,10:00,09:59,650,655,-1,10:19,20,0,0,0,0,0
HA,08/29/2021,0051,N383HA,HNL,10:00,09:52,655,659,-8,10:26,34,0,0,0,0,0
HA,08/29/2022,0051,N373HA,HNL,10:00,09:57,660,650,-3,10:22,25,0,0,0,0,0
HA,08/30/2017,0051,N360HA,HNL,10:00,09:51,655,651,-9,10:15,24,0,0,0,0,0
HA,08/30/2019,0051,N360HA,HNL,10:00,09:54,650,662,-6,10:23,29,0,0,0,0,0
HA,08/30/2021,0051,N374HA,HNL,10:00,09:53,655,662,-7,10:11,18,0,0,0,0,0
HA,08/30/2022,0051,N378HA,HNL,10:00,09:54,660,660,-6,10:13,19,0,0,0,0,0
HA,08/31/2017,0051,N399HA,HNL,10:00,09:51,655,0,-9,10:16,25,0,0,0,0,0
HA,08/31/2019,0051,N393HA,HNL,10:00,09:51,650,685,-9,10:07,16,26,0,0,0,0
HA,08/31/2021,0051,N384HA,HNL,10:00,09:56,655,657,-4,10:14,18,0,0,0,0,0
HA,08/31/2022,0051,N388HA,HNL,10:00,09:56,660,657,-4,10:36,40,0,0,0,0,0
HA,09-01-2017,0051,N374HA,HNL,10:00,09:57,655,628,-3,10:18,21,0,0,0,0,0
HA,09-01-2018,0051,N375HA,HNL,10:00,09:59,655,648,-1,10:26,27,0,0,0,0,0
HA,09-01-2019,0051,N392HA,HNL,10:00,09:56,650,650,-4,10:14,18,0,0,0,0,0
HA,09-01-2021,0051,N375HA,HNL,10:00,10:06,655,657,6,10:21,15,0,0,0,0,0
HA,09-01-2022,0051,N370HA,HNL,10:00,09:56,660,621,-4,10:14,18,0,0,0,0,0
HA,09-02-2017,0051,N395HA,HNL,10:00,09:55,655,641,-5,10:21,26,0,0,0,0,0
HA,09-02-2018,0051,N388HA,HNL,10:00,09:51,655,631,-9,10:10,19,0,0,0,0,0
HA,09-02-2019,0051,N385HA,HNL,10:00,09:52,650,659,-8,10:16,24,0,0,0,0,0
HA,09-02-2021,0051,N391HA,HNL,10:00,10:21,655,624,21,10:38,17,0,0,0,0,0
HA,09-02-2022,0051,N379HA,HNL,10:00,09:46,660,641,-14,10:13,27,0,0,0,0,0
HA,09-03-2017,0051,N386HA,HNL,10:00,09:48,655,648,-12,10:16,28,0,0,0,0,0
HA,09-03-2018,0051,N399HA,HNL,10:00,09:51,655,645,-9,10:15,24,0,0,0,0,0
HA,09-03-2019,0051,N390HA,HNL,10:00,09:55,650,649,-5,10:11,16,0,0,0,0,0
HA,09-03-2021,0051,N378HA,HNL,10:00,10:44,655,625,44,11:04,20,0,0,0,0,0
HA,09-03-2022,0051,N384HA,HNL,10:00,09:48,660,628,-12,10:05,17,0,0,0,0,0
HA,09-04-2017,0051,N379HA,HNL,10:00,09:43,655,638,-17,10:03,20,0,0,0,0,0
HA,09-04-2018,0051,N360HA,HNL,10:00,09:53,650,649,-7,10:13,20,0,0,0,0,0
HA,09-04-2019,0051,N396HA,HNL,10:00,09:56,650,618,-4,10:14,18,0,0,0,0,0
HA,09-04-2021,0051,N374HA,HNL,10:00,10:00,655,654,0,10:16,16,0,0,0,0,0
HA,09-04-2022,0051,N380HA,HNL,10:00,09:54,660,628,-6,10:13,19,0,0,0,0,0
HA,09-05-2017,0051,N360HA,HNL,10:00,09:56,655,638,-4,10:21,25,0,0,0,0,0
HA,09-05-2018,0051,N393HA,HNL,10:00,09:57,650,643,-3,10:16,19,0,0,0,0,0
HA,09-05-2019,0051,N384HA,HNL,10:00,09:54,650,635,-6,10:11,17,0,0,0,0,0
HA,09-05-2021,0051,N370HA,HNL,10:00,10:13,655,649,13,10:27,14,0,0,0,0,0
HA,09-05-2022,0051,N396HA,HNL,10:00,10:00,660,628,0,10:16,16,0,0,0,0,0
HA,09-06-2017,0051,N374HA,HNL,10:00,09:57,655,610,-3,10:13,16,0,0,0,0,0
HA,09-06-2018,0051,N361HA,HNL,10:00,10:00,650,679,0,10:22,22,29,0,0,0,0
HA,09-06-2019,0051,N381HA,HNL,10:00,09:49,650,645,-11,10:09,20,0,0,0,0,0
HA,09-06-2021,0051,N382HA,HNL,10:00,09:48,655,641,-12,10:04,16,0,0,0,0,0
HA,09-06-2022,0051,N383HA,HNL,10:00,10:04,660,646,4,10:34,30,0,0,0,0,0
HA,09-07-2017,0051,N389HA,HNL,10:00,09:53,655,653,-7,10:26,33,0,0,0,0,0
HA,09-07-2018,0051,N395HA,HNL,10:00,09:55,650,664,-5,10:21,26,0,0,0,0,0
HA,09-07-2019,0051,N388HA,HNL,10:00,09:55,650,660,-5,10:13,18,0,0,0,0,0
HA,09-07-2021,0051,N395HA,HNL,10:00,08:19,650,645,1339,08:44,25,1334,0,0,0,0
HA,09-07-2022,0051,N360HA,HNL,10:00,09:48,660,648,-12,10:20,32,0,0,0,0,0
HA,09-08-2017,0051,N399HA,HNL,10:00,09:53,655,644,-7,10:22,29,0,0,0,0,0
HA,09-08-2018,0051,N370HA,HNL,10:00,09:58,650,630,-2,10:11,13,0,0,0,0,0
HA,09-08-2019,0051,N393HA,HNL,10:00,09:49,650,655,-11,10:08,19,0,0,0,0,0
HA,09-08-2022,0051,N373HA,HNL,10:00,09:50,660,631,-10,10:07,17,0,0,0,0,0
HA,09-09-2017,0051,N370HA,HNL,10:00,10:00,655,613,0,10:15,15,0,0,0,0,0
HA,09-09-2018,0051,N381HA,HNL,10:00,09:54,650,619,-6,10:15,21,0,0,0,0,0
HA,09-09-2019,0051,N386HA,HNL,10:00,09:52,650,650,-8,10:06,14,0,0,0,0,0
HA,09-09-2021,0051,N378HA,HNL,10:00,10:25,650,662,25,10:45,20,12,25,0,0,0
HA,09-09-2022,0051,N380HA,HNL,10:00,10:15,660,653,15,10:35,20,0,0,0,0,0
HA,09-10-2017,0051,N388HA,HNL,10:00,09:54,655,616,-6,10:10,16,0,0,0,0,0
HA,09-10-2018,0051,N375HA,HNL,10:00,09:59,650,673,-1,10:47,48,22,0,0,0,0
HA,09-10-2019,0051,N381HA,HNL,10:00,10:00,650,661,0,10:18,18,0,0,0,0,0
HA,09-10-2021,0051,N391HA,HNL,10:00,09:52,650,656,-8,10:07,15,0,0,0,0,0
HA,09-10-2022,0051,N384HA,HNL,10:00,09:56,660,657,-4,10:22,26,0,0,0,0,0
HA,09-11-2017,0051,N373HA,HNL,10:00,09:52,655,626,-8,10:06,14,0,0,0,0,0
HA,09-11-2018,0051,N396HA,HNL,10:00,09:59,650,665,-1,10:19,20,0,0,0,0,0
HA,09-11-2019,0051,N388HA,HNL,10:00,09:49,650,654,-11,10:11,22,0,0,0,0,0
HA,09-11-2021,0051,N385HA,HNL,10:00,09:50,650,635,-10,10:06,16,0,0,0,0,0
HA,09-11-2022,0051,N384HA,HNL,10:00,09:56,660,663,-4,10:14,18,0,0,0,0,0
HA,09-12-2017,0051,N381HA,HNL,10:00,09:51,655,652,-9,10:12,21,0,0,0,0,0
HA,09-12-2018,0051,N382HA,HNL,10:00,10:08,650,689,8,10:41,33,47,0,0,0,0
HA,09-12-2019,0051,N375HA,HNL,10:00,09:53,650,645,-7,10:10,17,0,0,0,0,0
HA,09-12-2021,0051,N378HA,HNL,10:00,09:54,650,639,-6,10:12,18,0,0,0,0,0
HA,09-12-2022,0051,N395HA,HNL,10:00,09:56,660,653,-4,10:18,22,0,0,0,0,0
HA,09/13/2017,0051,N374HA,HNL,10:00,09:52,655,700,-8,10:45,53,37,0,0,0,0
HA,09/13/2018,0051,N381HA,HNL,10:00,09:54,650,653,-6,10:18,24,0,0,0,0,0
HA,09/13/2019,0051,N391HA,HNL,10:00,09:54,650,663,-6,10:23,29,0,0,0,0,0
HA,09/13/2021,0051,N391HA,HNL,10:00,09:50,650,640,-10,10:05,15,0,0,0,0,0
HA,09/13/2022,0051,N378HA,HNL,10:00,10:02,660,666,2,10:26,24,0,0,0,0,0
HA,09/14/2017,0051,N385HA,HNL,10:00,09:51,655,649,-9,10:09,18,0,0,0,0,0
HA,09/14/2018,0051,N396HA,HNL,10:00,10:02,650,639,2,10:20,18,0,0,0,0,0
HA,09/14/2019,0051,N378HA,HNL,10:00,09:51,650,672,-9,10:11,20,0,0,0,0,0
HA,09/14/2021,0051,N382HA,HNL,10:00,09:59,650,657,-1,10:20,21,0,0,0,0,0
HA,09/14/2022,0051,N391HA,HNL,10:00,10:04,660,676,4,10:31,27,20,0,0,0,0
HA,09/15/2017,0051,N384HA,HNL,10:00,09:53,655,655,-7,10:18,25,0,0,0,0,0
HA,09/15/2018,0051,N374HA,HNL,10:00,09:48,650,633,-12,10:06,18,0,0,0,0,0
HA,09/15/2019,0051,N385HA,HNL,10:00,10:00,650,632,0,10:19,19,0,0,0,0,0
HA,09/15/2022,0051,N386HA,HNL,10:00,10:15,660,650,15,10:35,20,0,0,0,0,0
HA,09/16/2017,0051,N389HA,HNL,10:00,10:00,655,646,0,10:16,16,0,0,0,0,0
HA,09/16/2018,0051,N393HA,HNL,10:00,09:59,650,650,-1,10:23,24,0,0,0,0,0
HA,09/16/2019,0051,N390HA,HNL,10:00,09:58,650,652,-2,10:13,15,0,0,0,0,0
HA,09/16/2021,0051,N393HA,HNL,10:00,09:57,650,643,-3,10:12,15,0,0,0,0,0
HA,09/16/2022,0051,N360HA,HNL,10:00,10:00,660,673,0,10:19,19,0,0,0,0,0
HA,09/17/2017,0051,N384HA,HNL,10:00,10:00,655,639,0,10:27,27,0,0,0,0,0
HA,09/17/2018,0051,N399HA,HNL,10:00,10:01,650,665,1,10:27,26,16,0,0,0,0
HA,09/17/2019,0051,N391HA,HNL,10:00,09:57,650,660,-3,10:18,21,0,0,0,0,0
HA,09/17/2021,0051,N385HA,HNL,10:00,09:53,650,636,-7,10:11,18,0,0,0,0,0
HA,09/17/2022,0051,N393HA,HNL,10:00,10:09,660,628,9,10:31,22,0,0,0,0,0
HA,09/18/2017,0051,N381HA,HNL,10:00,09:54,655,647,-6,10:12,18,0,0,0,0,0
HA,09/18/2018,0051,N383HA,HNL,10:00,09:57,650,643,-3,10:26,29,0,0,0,0,0
HA,09/18/2019,0051,N393HA,HNL,10:00,05:14,650,608,1154,05:27,13,1112,0,0,0,0
HA,09/18/2021,0051,N375HA,HNL,10:00,09:48,650,626,-12,10:01,13,0,0,0,0,0
HA,09/18/2022,0051,N388HA,HNL,10:00,10:10,660,647,10,10:31,21,0,0,0,0,0
HA,09/19/2017,0051,N379HA,HNL,10:00,09:55,655,660,-5,10:17,22,0,0,0,0,0
HA,09/19/2018,0051,N360HA,HNL,10:00,09:54,650,646,-6,10:15,21,0,0,0,0,0
HA,09/19/2019,0051,N375HA,HNL,10:00,09:54,650,628,-6,10:10,16,0,0,0,0,0
HA,09/19/2021,0051,N399HA,HNL,10:00,10:00,650,635,0,10:18,18,0,0,0,0,0
HA,09/19/2022,0051,N360HA,HNL,10:00,10:06,660,670,6,10:31,25,16,0,0,0,0
HA,09/20/2017,0051,N389HA,HNL,10:00,09:57,655,652,-3,10:29,32,0,0,0,0,0
HA,09/20/2018,0051,N385HA,HNL,10:00,09:58,650,647,-2,10:18,20,0,0,0,0,0
HA,09/20/2019,0051,N399HA,HNL,10:00,10:19,650,610,19,10:30,11,0,0,0,0,0
HA,09/20/2021,0051,N361HA,HNL,10:00,09:56,650,652,-4,10:12,16,0,0,0,0,0
HA,09/20/2022,0051,N375HA,HNL,10:00,09:54,660,673,-6,10:20,26,0,0,0,0,0
HA,09/21/2017,0051,N380HA,HNL,10:00,09:54,655,656,-6,10:18,24,0,0,0,0,0
HA,09/21/2018,0051,N361HA,HNL,10:00,09:56,650,661,-4,10:13,17,0,0,0,0,0
HA,09/21/2019,0051,N382HA,HNL,10:00,09:49,650,671,-11,10:04,15,0,0,0,0,0
HA,09/21/2021,0051,N370HA,HNL,10:00,09:57,650,642,-3,10:16,19,0,0,0,0,0
HA,09/21/2022,0051,N370HA,HNL,10:00,10:02,660,657,2,10:28,26,0,0,0,0,0
HA,09/22/2017,0051,N396HA,HNL,10:00,10:39,655,646,39,11:08,29,30,0,0,0,0
HA,09/22/2018,0051,N370HA,HNL,10:00,09:58,650,671,-2,10:13,15,19,0,0,0,0
HA,09/22/2019,0051,N391HA,HNL,10:00,10:16,650,631,16,10:27,11,0,0,0,0,0
HA,09/22/2022,0051,N379HA,HNL,10:00,12:42,660,658,162,13:08,26,0,0,0,0,160
HA,09/23/2017,0051,N389HA,HNL,10:00,09:56,655,634,-4,10:15,19,0,0,0,0,0
HA,09/23/2018,0051,N393HA,HNL,10:00,09:56,650,662,-4,10:19,23,0,0,0,0,0
HA,09/23/2019,0051,N385HA,HNL,10:00,09:56,650,640,-4,10:19,23,0,0,0,0,0
HA,09/23/2021,0051,N391HA,HNL,10:00,09:56,650,655,-4,10:20,24,0,0,0,0,0
HA,09/23/2022,0051,N391HA,HNL,10:00,10:03,660,645,3,10:29,26,0,0,0,0,0
